Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.10-192.168.1.100-40352-80-6,192.168.1.10,40352,192.168.1.100,80,6,5/7/2017 16:17:39,4777057,18,8,6066,848,337,317,327,13.339930858923898,106,86,96,16.76028871585212,1714.0,15.677360649789344,183732.96153846153,55119.88846153846,367465.92307692306,18373.296153846153,4777057,265392.05555555556,298.44154664211777,530784.1111111111,0,4777057,597132.125,920.3846982695362,1194264.25,0,1,0,0,0,360,160,9.406416389873606,6.270944259915738,40,337,221.5,115.5,13340.25,1,1,0,1,27,0,0,0,0.4444444444444444,221.5,337,106,360,0,0,0,0,0,0,18,6066,8,848,65535,65535,18,20,0,0,0,0,0,0,0,0,BENIGN
192.168.2.50-10.0.0.1-13464-3306-6,192.168.2.50,13464,10.0.0.1,3306,6,5/7/2017 15:32:29,4283899,24,36,23424,19188,976,956,966,4.302888450524822,533,513,523,7.057901777127107,389.0,9.914860409334649,71398.31666666667,21419.495,142796.63333333333,7139.831666666667,4283899,178495.79166666666,50.54040462789189,356991.5833333333,0,4283899,118997.19444444444,494.89420352517635,237994.38888888888,0,9,0,0,0,480,720,5.948916245600789,3.9659441637338597,40,976,754.5,221.5,49062.25,1,1,0,9,30,0,0,0,1.5,754.5,976,533,480,0,0,0,0,0,0,24,23424,36,19188,65535,65535,24,20,0,0,0,0,0,0,0,0,BENIGN
10.0.0.5-172.16.0.1-24361-21-17,10.0.0.5,24361,172.16.0.1,21,17,5/7/2017 15:32:17,10658,4224,0,202752,0,48,28,38,0.5944703667764939,0,0,0,14.755967118271053,104985.52704461242,5404.072437252581,2.523200757575758,0.7569602272727273,5.046401515151516,0.2523200757575758,10658,2.523200757575758,830.3124686198582,5.046401515151516,0,10658,0.0,498.13490866204677,0.0,0,0,0,0,0,84480,0,3242.4434623515485,2161.6289749010325,40,48,24.0,24.0,576.0,0,218,10,0,0,0,0,0,0.0,24.0,48,0,84480,0,0,0,0,0,0,4224,202752,0,0,0,0,4224,20,0,0,0,0,0,0,0,0,DDoS
192.168.1.20-8.8.8.8-52137-3306-6,192.168.1.20,52137,8.8.8.8,3306,6,5/7/2017 10:06:10,3871239,34,25,32810,16775,965,945,955,9.26693190112828,671,651,661,17.049643713222974,3530.0,12.952936970118651,65614.22033898305,19684.266101694917,131228.4406779661,6561.422033898306,3871239,113859.9705882353,90.42088804852489,227719.9411764706,0,3871239,154849.56,807.5969046805415,309699.12,0,4,0,0,0,680,500,7.771762182071191,5.181174788047461,40,965,818.0,147.0,21609.0,1,1,0,4,27,0,0,0,0.7352941176470589,818.0,965,671,680,0,0,0,0,0,0,34,32810,25,16775,65535,65535,34,20,0,0,0,0,0,0,0,0,BENIGN
192.168.2.50-192.168.1.1-29391-8080-6,192.168.2.50,29391,192.168.1.1,8080,6,5/7/2017 15:22:42,3328579,14,40,14014,42200,1001,981,991,17.388312692255358,1055,1035,1045,1.4973048495396957,647.0,2.152841871205505,61640.351851851854,18492.105555555554,123280.70370370371,6164.035185185186,3328579,237755.64285714287,491.6479611444012,475511.28571428574,0,3328579,83214.475,240.89181669723115,166428.95,0,9,0,0,0,280,800,1.291705122723303,0.8611367484822021,40,1055,1028.0,27.0,729.0,1,1,0,9,15,0,0,0,2.857142857142857,1028.0,1001,1055,280,0,0,0,0,0,0,14,14014,40,42200,65535,65535,14,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-172.16.0.1-36290-80-6,172.16.0.3,36290,172.16.0.1,80,6,5/7/2017 16:01:57,186059,4,2,204,0,51,31,41,7.735020693717393,0,0,0,16.782915855641043,70.47364006167214,48.741756242328556,31009.833333333332,9302.949999999999,62019.666666666664,3100.9833333333336,186059,46514.75,811.8697084265211,93029.5,0,186059,93029.5,983.7955013545705,186059.0,0,0,0,0,0,80,40,29.245053745397133,19.496702496931423,40,51,25.5,25.5,650.25,0,2,3,0,0,0,0,0,0.5,25.5,51,0,80,0,0,0,0,0,0,4,204,2,0,1024,1024,4,20,0,0,0,0,0,0,0,0,PortScan
10.0.0.5-192.168.1.1-14471-53-6,10.0.0.5,14471,192.168.1.1,53,6,5/7/2017 14:31:03,1294315,50,22,44250,32450,885,865,875,17.911558802797195,1475,1455,1465,9.169160570882973,962.0,5.346126304612793,17976.597222222223,5392.979166666667,35953.194444444445,1797.6597222222224,1294315,25886.3,747.8993988402367,51772.6,0,1294315,58832.5,580.7706273762658,117665.0,0,9,0,0,0,1000,440,3.2076757827676756,2.138450521845117,40,1475,1180.0,295.0,87025.0,1,1,0,9,19,0,0,0,0.44,1180.0,885,1475,1000,0,0,0,0,0,0,50,44250,22,32450,65535,65535,50,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.10-8.8.8.8-40518-8080-6,192.168.1.10,40518,8.8.8.8,8080,6,5/7/2017 09:49:06,5513811,42,646,16086,1131146,383,363,373,10.673146833799795,1751,1731,1741,3.7361342080900872,10586.177632642304,9.788205448652315,8014.260174418605,2404.2780523255815,16028.52034883721,801.4260174418605,5513811,131281.2142857143,786.9083584006614,262562.4285714286,0,5513811,8535.311145510836,325.47785979067777,17070.62229102167,0,28,0,0,0,840,12920,5.872923269191388,3.915282179460926,40,1751,1067.0,684.0,467856.0,1,1,0,28,67,0,0,0,15.380952380952381,1067.0,383,1751,840,0,0,0,0,0,0,42,16086,646,1131146,32768,32768,42,20,0,0,0,0,0,0,0,0,Infiltration
192.168.1.20-192.168.1.1-18489-3306-17,192.168.1.20,18489,192.168.1.1,3306,17,5/7/2017 09:34:30,1623402,17,21,14076,19887,828,808,818,4.943243822100609,947,927,937,19.890708183275205,3325.0,82.99695269203882,42721.10526315789,12816.331578947367,85442.21052631579,4272.11052631579,1623402,95494.23529411765,199.17987630393074,190988.4705882353,0,1623402,77304.85714285714,735.322779200941,154609.7142857143,0,4,0,0,0,340,420,49.79817161522329,33.19878107681553,40,947,887.5,59.5,3540.25,1,1,0,4,12,0,0,0,1.2352941176470589,887.5,828,947,340,0,0,0,0,0,0,17,14076,21,19887,65535,65535,17,20,0,0,0,0,0,0,0,0,BENIGN
10.0.0.5-10.0.0.1-62941-8080-6,10.0.0.5,62941,10.0.0.1,8080,6,5/7/2017 17:40:19,16574,1660,7,2231040,0,1344,1324,1334,5.846657582990471,0,0,0,7.6845334853687515,137922.95564731304,1194.9857946246802,9.942411517696462,2.9827234553089386,19.884823035392923,0.9942411517696462,16574,9.98433734939759,636.7623301440331,19.96867469879518,0,16574,2367.714285714286,28.00470479517536,4735.428571428572,0,87,0,0,0,33200,140,716.9914767748081,477.9943178498721,40,1344,672.0,672.0,451584.0,0,82,0,87,0,0,0,0,0.004216867469879518,672.0,1344,0,33200,0,0,0,0,0,0,1660,2231040,7,0,0,0,1660,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.3-192.168.1.1-49354-3306-6,172.16.0.3,49354,192.168.1.1,3306,6,5/7/2017 17:26:26,481616,26,27,35126,12204,1351,1331,1341,13.800341230873272,452,432,442,5.088350443571135,4790.0,80.79830826903023,9087.094339622641,2726.128301886792,18174.188679245282,908.7094339622641,481616,18523.69230769231,67.83606341311743,37047.38461538462,0,481616,17837.62962962963,300.28399457551257,35675.25925925926,0,1,0,0,0,520,540,48.478984961418135,32.319323307612095,40,1351,901.5,449.5,202050.25,1,1,0,1,18,0,0,0,1.0384615384615385,901.5,1351,452,520,0,0,0,0,0,0,26,35126,27,12204,65535,65535,26,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-172.16.0.1-2490-443-17,172.16.0.3,2490,172.16.0.1,443,17,5/7/2017 09:53:58,1008979,24,34,10920,4250,455,435,445,7.484727736314536,125,105,115,9.458368005634734,1184.700732647284,49.771328372091524,17396.189655172413,5218.856896551723,34792.379310344826,1739.6189655172413,1008979,42040.791666666664,760.7190455159415,84081.58333333333,0,1008979,29675.852941176472,436.94563414742606,59351.705882352944,0,12,0,0,0,480,680,29.862797023254913,19.90853134883661,40,455,290.0,165.0,27225.0,1,1,0,12,88,0,0,0,1.4166666666666667,290.0,455,125,480,0,0,0,0,0,0,24,10920,34,4250,4096,4096,24,20,0,0,0,0,0,0,0,0,Bot
10.0.0.5-192.168.1.1-54019-21-17,10.0.0.5,54019,192.168.1.1,21,17,5/7/2017 17:14:10,939987,20,47,24380,39245,1219,1199,1209,7.096092691303197,835,815,825,16.784445046118186,2175.0,27.38617310550262,14029.65671641791,4208.897014925373,28059.31343283582,1402.9656716417912,939987,46999.35,845.2209023662808,93998.7,0,939987,19999.72340425532,176.10036757999003,39999.44680851064,0,4,0,0,0,400,940,16.43170386330157,10.95446924220105,40,1219,1027.0,192.0,36864.0,1,1,0,4,8,0,0,0,2.35,1027.0,1219,835,400,0,0,0,0,0,0,20,24380,47,39245,65535,65535,20,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.10-192.168.1.100-44671-443-17,192.168.1.10,44671,192.168.1.100,443,17,5/7/2017 14:43:19,2810050,15,45,4350,25110,290,270,280,9.624591862934828,558,538,548,5.976261675167624,545.0,74.72773329023026,46834.166666666664,14050.249999999998,93668.33333333333,4683.416666666667,2810050,187336.66666666666,360.4266560637919,374673.3333333333,0,2810050,62445.555555555555,52.087514576745434,124891.11111111111,0,9,0,0,0,300,900,44.83663997413816,29.891093316092107,40,558,424.0,134.0,17956.0,1,1,0,9,40,0,0,0,3.0,424.0,290,558,300,0,0,0,0,0,0,15,4350,45,25110,65535,65535,15,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-192.168.1.1-51628-53-17,172.16.0.3,51628,192.168.1.1,53,17,5/7/2017 11:45:04,788184,22,14,15136,10892,688,668,678,2.1310183542252226,778,758,768,0.10390444740060234,3312.0,71.45603832308305,21894.0,6568.2,43788.0,2189.4,788184,35826.545454545456,308.26745513629805,71653.09090909091,0,788184,56298.857142857145,359.9174973468966,112597.71428571429,0,7,0,0,0,440,280,42.87362299384983,28.58241532923322,40,778,733.0,45.0,2025.0,1,1,0,7,14,0,0,0,0.6363636363636364,733.0,688,778,440,0,0,0,0,0,0,22,15136,14,10892,65535,65535,22,20,0,0,0,0,0,0,0,0,BENIGN
192.168.2.50-10.0.0.1-55111-53-6,192.168.2.50,55111,10.0.0.1,53,6,5/7/2017 10:06:25,3230614,26,40,28132,34480,1082,1062,1072,10.001558071412877,862,842,852,0.9060670493414946,3195.0,75.74155205698659,48948.69696969697,14684.60909090909,97897.39393939394,4894.869696969697,3230614,124254.38461538461,137.0363735675204,248508.76923076922,0,3230614,80765.35,333.0407053527672,161530.7,0,10,0,0,0,520,800,45.444931234191955,30.296620822794637,40,1082,972.0,110.0,12100.0,1,1,0,10,17,0,0,0,1.5384615384615385,972.0,1082,862,520,0,0,0,0,0,0,26,28132,40,34480,65535,65535,26,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.10-192.168.1.1-58501-22-6,192.168.1.10,58501,192.168.1.1,22,6,5/7/2017 17:16:02,1009346,43,32,55083,34784,1281,1261,1271,2.312915680586609,1087,1067,1077,17.990094658223992,3031.0,73.12596100461772,13457.946666666667,4037.384,26915.893333333333,1345.7946666666667,1009346,23473.162790697676,190.07877450229606,46946.32558139535,0,1009346,31542.0625,44.38653371323109,63084.125,0,7,0,0,0,860,640,43.87557660277063,29.25038440184709,40,1281,1184.0,97.0,9409.0,1,1,0,7,25,0,0,0,0.7441860465116279,1184.0,1281,1087,860,0,0,0,0,0,0,43,55083,32,34784,65535,65535,43,20,0,0,0,0,0,0,0,0,BENIGN
10.0.0.5-172.16.0.1-51244-22-6,10.0.0.5,51244,172.16.0.1,22,6,5/7/2017 12:42:30,185794,1,2,42,0,42,22,32,15.910809292165123,0,0,0,6.656022350779265,76.5206518928761,29.054448630732807,61931.333333333336,18579.4,123862.66666666667,6193.133333333334,185794,185794.0,223.80621680453382,371588.0,0,185794,92897.0,575.9720859403714,185794.0,0,0,0,0,0,20,40,17.432669178439685,11.621779452293124,40,42,21.0,21.0,441.0,0,3,2,0,0,0,0,0,2.0,21.0,42,0,20,0,0,0,0,0,0,1,42,2,0,1024,1024,1,20,0,0,0,0,0,0,0,0,PortScan
192.168.1.20-10.0.0.1-31914-53-17,192.168.1.20,31914,10.0.0.1,53,17,5/7/2017 13:11:31,3656290,18,31,17334,12648,963,943,953,11.42819436358499,408,388,398,19.5854490363438,3249.0,37.14272063656362,74618.16326530612,22385.448979591838,149236.32653061225,7461.816326530613,3656290,203127.22222222222,686.0119121414925,406254.44444444444,0,3656290,117944.83870967742,814.1906641413996,235889.67741935485,0,5,0,0,0,360,620,22.285632381938168,14.857088254625447,40,963,685.5,277.5,77006.25,1,1,0,5,30,0,0,0,1.7222222222222223,685.5,963,408,360,0,0,0,0,0,0,18,17334,31,12648,65535,65535,18,20,0,0,0,0,0,0,0,0,BENIGN
10.0.0.5-192.168.1.100-23167-21-17,10.0.0.5,23167,192.168.1.100,21,17,5/7/2017 12:02:59,1940109,39,74,15717,8436,403,383,393,3.2805193233794494,114,94,104,3.327694672696828,304.9250997593505,24.16524030143961,17169.106194690266,5150.73185840708,34338.21238938053,1716.9106194690266,1940109,49746.38461538462,300.5827656879666,99492.76923076923,0,1940109,26217.68918918919,596.8511549028427,52435.37837837838,0,17,0,0,0,780,1480,14.499144180863766,9.666096120575844,40,403,258.5,144.5,20880.25,1,1,0,17,44,0,0,0,1.8974358974358974,258.5,403,114,780,0,0,0,0,0,0,39,15717,74,8436,4096,4096,39,20,0,0,0,0,0,0,0,0,Bot
192.168.2.50-192.168.1.100-48506-53-6,192.168.2.50,48506,192.168.1.100,53,6,5/7/2017 10:48:13,4943,1201,9,636530,0,530,510,520,19.703042073665703,0,0,0,15.995824263529506,78094.16683345802,4979.109022214696,4.085123966942149,1.2255371900826446,8.170247933884298,0.4085123966942149,4943,4.115736885928393,359.8584791867356,8.231473771856786,0,4943,549.2222222222222,255.28453669499797,1098.4444444444443,0,98,0,0,0,24020,180,2987.4654133288172,1991.6436088858784,40,530,265.0,265.0,70225.0,0,156,0,98,0,0,0,0,0.00749375520399667,265.0,530,0,24020,0,0,0,0,0,0,1201,636530,9,0,0,0,1201,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.3-192.168.1.100-35591-21-6,172.16.0.3,35591,192.168.1.100,21,6,5/7/2017 11:51:38,1260971,21,8,31416,8768,1496,1476,1486,17.023320961695575,1096,1076,1086,5.701260281186569,4136.0,87.53757756017147,43481.75862068965,13044.527586206896,86963.5172413793,4348.175862068965,1260971,60046.23809523809,763.1168302916909,120092.47619047618,0,1260971,157621.375,272.7912995913566,315242.75,0,2,0,0,0,420,160,52.52254653610288,35.01503102406859,40,1496,1296.0,200.0,40000.0,1,1,0,2,40,0,0,0,0.38095238095238093,1296.0,1496,1096,420,0,0,0,0,0,0,21,31416,8,8768,65535,65535,21,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.20-192.168.1.1-39569-443-6,192.168.1.20,39569,192.168.1.1,443,6,5/7/2017 10:16:59,159396,2,2,114,0,57,37,47,12.289131023425021,0,0,0,13.61360707284748,367.1604445077764,17.344758761177356,39849.0,11954.699999999999,79698.0,3984.9,159396,79698.0,883.1019360864618,159396.0,0,159396,79698.0,1.9549648306546041,159396.0,0,0,0,0,0,40,40,10.406855256706413,6.937903504470943,40,57,28.5,28.5,812.25,0,3,1,0,0,0,0,0,1.0,28.5,57,0,40,0,0,0,0,0,0,2,114,2,0,1024,1024,2,20,0,0,0,0,0,0,0,0,PortScan
192.168.1.10-10.0.0.1-65064-3306-17,192.168.1.10,65064,10.0.0.1,3306,17,5/7/2017 10:55:09,20326,812,9,1032864,0,1272,1252,1262,10.931702965913288,0,0,0,13.21381572793709,47998.91841969573,896.0232136560633,24.757612667478686,7.427283800243606,49.51522533495737,2.4757612667478686,20326,25.032019704433498,556.6744322406312,50.064039408866996,0,20326,2258.4444444444443,817.3099926964892,4516.888888888889,0,133,0,0,0,16240,180,537.6139281936379,358.4092854624253,40,1272,636.0,636.0,404496.0,0,112,0,133,0,0,0,0,0.011083743842364532,636.0,1272,0,16240,0,0,0,0,0,0,812,1032864,9,0,0,0,812,20,0,0,0,0,0,0,0,0,DoS Hulk
192.168.1.10-8.8.8.8-27485-80-6,192.168.1.10,27485,8.8.8.8,80,6,5/7/2017 17:38:02,787726,31,47,14198,66317,458,438,448,14.323836015788295,1411,1391,1401,4.77371905231692,4981.0,56.957465460564855,10099.051282051281,3029.715384615384,20198.102564102563,1009.9051282051282,787726,25410.516129032258,395.7858467912545,50821.032258064515,0,787726,16760.127659574468,671.6902229599713,33520.255319148935,0,5,0,0,0,620,940,34.174479276338914,22.782986184225944,40,1411,934.5,476.5,227052.25,1,1,0,5,25,0,0,0,1.5161290322580645,934.5,458,1411,620,0,0,0,0,0,0,31,14198,47,66317,65535,65535,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.10-192.168.1.1-56860-443-6,192.168.1.10,56860,192.168.1.1,443,6,5/7/2017 13:22:57,3771815,44,22,12012,18920,273,253,263,8.005004519568374,860,840,850,9.13077373382942,961.0,37.88959317417043,57148.71212121212,17144.613636363636,114297.42424242424,5714.871212121212,3771815,85723.06818181818,835.7083453663847,171446.13636363635,0,3771815,171446.13636363635,689.902431150314,342892.2727272727,0,3,0,0,0,880,440,22.733755904502257,15.155837269668172,40,860,566.5,293.5,86142.25,1,1,0,3,26,0,0,0,0.5,566.5,273,860,880,0,0,0,0,0,0,44,12012,22,18920,65535,65535,44,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.20-10.0.0.1-24412-21-6,192.168.1.20,24412,10.0.0.1,21,6,5/7/2017 15:20:19,1433752,14,86,3178,16254,227,207,217,1.680937191096723,189,169,179,1.891451496788057,312.1982356813886,37.93569409584668,14337.52,4301.256,28675.04,1433.7520000000002,1433752,102410.85714285714,726.7874043035828,204821.7142857143,0,1433752,16671.53488372093,632.9200230050853,33343.06976744186,0,17,0,0,0,280,1720,22.761416457508005,15.174277638338673,40,227,208.0,19.0,361.0,1,1,0,17,78,0,0,0,6.142857142857143,208.0,227,189,280,0,0,0,0,0,0,14,3178,86,16254,4096,4096,14,20,0,0,0,0,0,0,0,0,Bot
10.0.0.5-172.16.0.1-14909-443-17,10.0.0.5,14909,172.16.0.1,443,17,5/7/2017 16:24:07,1320239,170,81,20060,9072,118,98,108,12.89718832132741,112,92,102,15.692703387313045,2077.7615744938885,81.43760951059042,5259.916334661355,1577.9749003984064,10519.83266932271,525.9916334661356,1320239,7766.111764705883,395.8085552424574,15532.223529411765,0,1320239,16299.246913580248,939.6168095964475,32598.493827160495,0,36,0,0,0,3400,1620,48.86256570635425,32.57504380423617,40,118,115.0,3.0,9.0,0,1,0,36,168,0,0,0,0.4764705882352941,115.0,118,112,3400,0,0,0,0,0,0,170,20060,81,9072,8192,8192,170,20,0,0,0,0,0,0,0,0,BruteForce
192.168.2.50-172.16.0.1-11319-80-6,192.168.2.50,11319,172.16.0.1,80,6,5/7/2017 13:13:12,3533288,49,40,25774,9440,526,506,516,0.9927088607701973,236,216,226,11.43539615715483,4624.0,27.26121216564768,39699.86516853933,11909.959550561798,79399.73033707865,3969.9865168539327,3533288,72107.91836734694,839.854504845651,144215.83673469388,0,3533288,88332.2,153.5899345167342,176664.4,0,5,0,0,0,980,800,16.35672729938861,10.904484866259073,40,526,381.0,145.0,21025.0,1,1,0,5,23,0,0,0,0.8163265306122449,381.0,526,236,980,0,0,0,0,0,0,49,25774,40,9440,65535,65535,49,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.20-8.8.8.8-10401-8080-17,192.168.1.20,10401,8.8.8.8,8080,17,5/7/2017 16:28:26,16679,1929,4,152391,0,79,59,69,19.005961282256422,0,0,0,12.543833080900251,361253.10634769156,6366.447736471921,8.628556647697879,2.5885669943093634,17.257113295395758,0.8628556647697879,16679,8.646448937273199,782.5830303221924,17.292897874546398,0,16679,4169.75,347.85356684614624,8339.5,0,0,0,0,0,38580,80,3819.8686418831526,2546.579094588769,40,79,39.5,39.5,1560.25,0,467,7,0,0,0,0,0,0.002073613271124935,39.5,79,0,38580,0,0,0,0,0,0,1929,152391,4,0,0,0,1929,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.3-10.0.0.1-46811-443-6,172.16.0.3,46811,10.0.0.1,443,6,5/7/2017 17:29:07,1029693,131,87,11528,8874,88,68,78,2.4474661829715516,102,82,92,10.551778560954846,3888.6567214771085,89.90185712660724,4723.362385321101,1417.0087155963304,9446.724770642202,472.33623853211014,1029693,7860.251908396946,577.8847223365814,15720.503816793893,0,1029693,11835.551724137931,661.2689755119668,23671.103448275862,0,50,0,0,0,2620,1740,53.941114275964345,35.960742850642895,40,102,95.0,7.0,49.0,0,1,0,50,155,0,0,0,0.6641221374045801,95.0,88,102,2620,0,0,0,0,0,0,131,11528,87,8874,8192,8192,131,20,0,0,0,0,0,0,0,0,BruteForce
192.168.2.50-192.168.1.100-12857-21-6,192.168.2.50,12857,192.168.1.100,21,6,5/7/2017 11:49:31,45361,1272,2,82680,0,65,45,55,7.471166192045581,0,0,0,18.58296885359583,61682.97587280391,7131.811103463248,35.60518053375196,10.681554160125588,71.21036106750392,3.5605180533751963,45361,35.66116352201258,106.06992123259008,71.32232704402516,0,45361,22680.5,323.53833432328304,45361.0,0,0,0,0,0,25440,40,4279.086662077949,2852.7244413852995,40,65,32.5,32.5,1056.25,0,448,1,0,0,0,0,0,0.0015723270440251573,32.5,65,0,25440,0,0,0,0,0,0,1272,82680,2,0,0,0,1272,20,0,0,0,0,0,0,0,0,DDoS
10.0.0.5-8.8.8.8-1382-8080-6,10.0.0.5,1382,8.8.8.8,8080,6,5/7/2017 17:33:07,4460078,5,29,3905,7482,781,761,771,3.095571611236272,258,238,248,13.031518695558635,1882.0,69.08890694099983,131178.76470588235,39353.629411764705,262357.5294117647,13117.876470588235,4460078,892015.6,253.63272623198395,1784031.2,0,4460078,153795.7931034483,854.9769262679285,307591.5862068966,0,7,0,0,0,100,580,41.4533441645999,27.635562776399937,40,781,519.5,261.5,68382.25,1,1,0,7,25,0,0,0,5.8,519.5,781,258,100,0,0,0,0,0,0,5,3905,29,7482,65535,65535,5,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-192.168.1.100-51228-80-6,172.16.0.3,51228,192.168.1.100,80,6,5/7/2017 11:04:06,381658,33,43,30954,22317,938,918,928,10.795196178148567,519,499,509,15.087714174945688,598.0,25.228680970620857,5021.815789473684,1506.5447368421053,10043.631578947368,502.18157894736845,381658,11565.39393939394,776.0636214646997,23130.78787878788,0,381658,8875.767441860466,140.1355751149046,17751.53488372093,0,7,0,0,0,660,860,15.137208582372514,10.091472388248343,40,938,728.5,209.5,43890.25,1,1,0,7,7,0,0,0,1.303030303030303,728.5,938,519,660,0,0,0,0,0,0,33,30954,43,22317,65535,65535,33,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.20-192.168.1.1-59910-443-6,192.168.1.20,59910,192.168.1.1,443,6,5/7/2017 08:39:48,2223248,5,34,6425,35700,1285,1265,1275,4.757567080389535,1050,1030,1040,11.777246543686184,4276.0,85.68569458548413,57006.35897435898,17101.907692307694,114012.71794871795,5700.635897435898,2223248,444649.6,475.71198980315387,889299.2,0,2223248,65389.64705882353,410.15136571135633,130779.29411764706,0,1,0,0,0,100,680,51.411416751290474,34.274277834193654,40,1285,1167.5,117.5,13806.25,1,1,0,1,39,0,0,0,6.8,1167.5,1285,1050,100,0,0,0,0,0,0,5,6425,34,35700,65535,65535,5,20,0,0,0,0,0,0,0,0,BENIGN
10.0.0.5-172.16.0.1-41263-53-6,10.0.0.5,41263,172.16.0.1,53,6,5/7/2017 10:33:47,1567454,81,99,8748,6831,108,88,98,4.32613057894621,69,49,59,7.297812866388029,3227.498483903695,58.23587597961303,8708.077777777778,2612.4233333333336,17416.155555555557,870.8077777777779,1567454,19351.283950617282,898.5723720264269,38702.567901234564,0,1567454,15832.868686868687,29.497618433384055,31665.737373737375,0,42,0,0,0,1620,1980,34.94152558776781,23.294350391845214,40,108,88.5,19.5,380.25,0,1,0,42,182,0,0,0,1.2222222222222223,88.5,108,69,1620,0,0,0,0,0,0,81,8748,99,6831,8192,8192,81,20,0,0,0,0,0,0,0,0,BruteForce
172.16.0.3-172.16.0.1-2961-443-6,172.16.0.3,2961,172.16.0.1,443,6,5/7/2017 17:22:36,1004985,63,12,18396,4500,292,272,282,2.6339477864546823,375,355,365,12.142434857609732,1527.6379752857865,17.774945646820786,13399.8,4019.9399999999996,26799.6,1339.98,1004985,15952.142857142857,849.6681908033341,31904.285714285714,0,1004985,83748.75,96.97982218675082,167497.5,0,12,0,0,0,1260,240,10.664967388092471,7.109978258728315,40,375,333.5,41.5,1722.25,1,1,0,12,72,0,0,0,0.19047619047619047,333.5,292,375,1260,0,0,0,0,0,0,63,18396,12,4500,4096,4096,63,20,0,0,0,0,0,0,0,0,Bot
192.168.1.20-10.0.0.1-20084-22-17,192.168.1.20,20084,10.0.0.1,22,17,5/7/2017 08:57:45,2125855,111,103,11100,9373,100,80,90,1.9481208629498536,91,71,81,0.2988350603912049,4986.54274081247,64.6189339961845,9933.901869158879,2980.170560747664,19867.803738317758,993.390186915888,2125855,19151.846846846845,766.3173144344797,38303.69369369369,0,2125855,20639.368932038837,309.5423098440173,41278.73786407767,0,46,0,0,0,2220,2060,38.771360397710694,25.8475735984738,40,100,95.5,4.5,20.25,0,1,0,46,89,0,0,0,0.9279279279279279,95.5,100,91,2220,0,0,0,0,0,0,111,11100,103,9373,8192,8192,111,20,0,0,0,0,0,0,0,0,BruteForce
